date,CPI_SG,Food_Index_SG,median_income_per_household_member_SG,income_index_SG,Food_Index_US,CPI_US,median_income_per_household_member_US,income_index_US
2012-12-01,130.54263565891472,115.50387596899225,2127.0,172.0873786407767,135.18965517241378,131.95459770114942,20086.614173228347,123.41858672762356
2012-11-01,129.45736434108528,115.34883720930233,2127.0,172.0873786407767,134.90919540229885,132.3109195402299,20086.614173228347,123.41858672762356
2012-10-01,129.30232558139537,115.1937984496124,2127.0,172.0873786407767,134.89540229885057,132.94080459770115,20086.614173228347,123.41858672762356
2012-09-01,129.61240310077517,114.88372093023254,2127.0,172.0873786407767,134.5816091954023,132.9925287356322,20086.614173228347,123.41858672762356
2012-08-01,128.83720930232556,114.88372093023254,2127.0,172.0873786407767,134.4925287356322,132.40172413793104,20086.614173228347,123.41858672762356
2012-07-01,128.06201550387595,114.72868217054263,2127.0,172.0873786407767,134.22816091954022,131.6689655172414,20086.614173228347,123.41858672762356
2012-06-01,127.75193798449612,114.41860465116278,2127.0,172.0873786407767,134.20057471264366,131.88390804597702,20086.614173228347,123.41858672762356
2012-05-01,127.75193798449612,114.26356589147287,2127.0,172.0873786407767,134.05574712643678,132.07758620689654,20086.614173228347,123.41858672762356
2012-04-01,127.44186046511628,114.26356589147287,2127.0,172.0873786407767,133.97471264367817,132.23275862068965,20086.614173228347,123.41858672762356
2012-03-01,126.82170542635659,114.10852713178294,2127.0,172.0873786407767,133.74022988505746,131.83448275862068,20086.614173228347,123.41858672762356
2012-02-01,125.89147286821705,114.10852713178294,2127.0,172.0873786407767,133.59367816091955,130.84080459770115,20086.614173228347,123.41858672762356
2012-01-01,126.20155038759691,114.88372093023254,2127.0,172.0873786407767,133.6545977011494,130.26724137931035,20086.614173228347,123.41858672762356
2011-12-01,125.11627906976744,113.7984496124031,1994.0,161.32686084142395,132.83333333333334,129.69655172413792,19627.450980392157,120.59734110362412
2011-11-01,124.96124031007751,113.33333333333331,1994.0,161.32686084142395,132.5609195402299,130.01724137931035,19627.450980392157,120.59734110362412
2011-10-01,124.34108527131784,113.17829457364341,1994.0,161.32686084142395,132.69252873563218,130.12701149425288,19627.450980392157,120.59734110362412
2011-09-01,123.87596899224806,112.55813953488371,1994.0,161.32686084142395,132.44137931034484,130.39597701149427,19627.450980392157,120.59734110362412
2011-08-01,124.03100775193798,112.40310077519379,1994.0,161.32686084142395,131.89080459770116,130.19827586206895,19627.450980392157,120.59734110362412
2011-07-01,123.10077519379846,112.09302325581395,1994.0,161.32686084142395,131.22011494252874,129.84022988505748,19627.450980392157,120.59734110362412
2011-06-01,121.3953488372093,111.93798449612403,1994.0,161.32686084142395,130.71896551724137,129.72528735632184,19627.450980392157,120.59734110362412
2011-05-01,121.70542635658914,111.47286821705427,1994.0,161.32686084142395,130.50689655172414,129.86436781609194,19627.450980392157,120.59734110362412
2011-04-01,120.93023255813954,111.47286821705427,1994.0,161.32686084142395,130.02758620689656,129.25632183908047,19627.450980392157,120.59734110362412
2011-03-01,120.46511627906978,111.16279069767442,1994.0,161.32686084142395,129.58563218390805,128.4293103448276,19627.450980392157,120.59734110362412
2011-02-01,120.31007751937983,111.16279069767442,1994.0,161.32686084142395,128.75804597701148,127.18908045977011,19627.450980392157,120.59734110362412
2011-01-01,120.46511627906978,110.69767441860466,1994.0,161.32686084142395,128.2528735632184,126.56494252873564,19627.450980392157,120.59734110362412
2010-12-01,118.44961240310079,109.76744186046511,1848.0,149.51456310679612,127.1712643678161,125.96494252873563,19250.0,118.27816146701595
2010-11-01,118.29457364341084,109.45736434108525,1848.0,149.51456310679612,127.00632183908047,125.74885057471265,19250.0,118.27816146701595
2010-10-01,117.984496124031,109.30232558139535,1848.0,149.51456310679612,127.01436781609195,125.69597701149426,19250.0,118.27816146701595
2010-09-01,117.36434108527132,109.14728682170544,1848.0,149.51456310679612,126.77356321839082,125.53965517241379,19250.0,118.27816146701595
2010-08-01,117.36434108527132,108.99224806201549,1848.0,149.51456310679612,126.36609195402299,125.46666666666667,19250.0,118.27816146701595
2010-07-01,116.74418604651162,108.83720930232558,1848.0,149.51456310679612,126.17183908045976,125.29367816091954,19250.0,118.27816146701595
2010-06-01,115.34883720930233,108.52713178294573,1848.0,149.51456310679612,126.18505747126437,125.26724137931035,19250.0,118.27816146701595
2010-05-01,116.43410852713177,108.52713178294573,1848.0,149.51456310679612,126.26034482758621,125.3896551724138,19250.0,118.27816146701595
2010-04-01,115.81395348837209,108.37209302325581,1848.0,149.51456310679612,126.17011494252874,125.29252873563217,19250.0,118.27816146701595
2010-03-01,114.72868217054263,108.21705426356588,1848.0,149.51456310679612,126.07931034482758,125.07528735632184,19250.0,118.27816146701595
2010-02-01,114.57364341085272,108.37209302325581,1848.0,149.51456310679612,125.94252873563218,124.56379310344829,19250.0,118.27816146701595
2010-01-01,114.10852713178294,107.75193798449612,1848.0,149.51456310679612,125.99022988505747,124.53275862068966,19250.0,118.27816146701595
2009-12-01,113.33333333333331,107.44186046511628,1735.0,140.37216828478964,125.31551724137931,124.10862068965518,19220.077220077223,118.09430632960046
2009-11-01,113.95348837209302,107.59689922480621,1735.0,140.37216828478964,125.13390804597701,124.32758620689656,19220.077220077223,118.09430632960046
2009-10-01,113.95348837209302,107.59689922480621,1735.0,140.37216828478964,125.26264367816091,124.23965517241379,19220.077220077223,118.09430632960046
2009-09-01,113.17829457364341,107.44186046511628,1735.0,140.37216828478964,125.06724137931035,124.12011494252873,19220.077220077223,118.09430632960046
2009-08-01,113.64341085271317,107.28682170542636,1735.0,140.37216828478964,125.11551724137931,124.04252873563219,19220.077220077223,118.09430632960046
2009-07-01,113.17829457364341,107.28682170542636,1735.0,140.37216828478964,125.06206896551724,123.76494252873563,19220.077220077223,118.09430632960046
2009-06-01,112.24806201550388,107.13178294573642,1735.0,140.37216828478964,125.30459770114943,123.96149425287356,19220.077220077223,118.09430632960046
2009-05-01,112.71317829457365,107.13178294573642,1735.0,140.37216828478964,125.33103448275861,122.90574712643678,19220.077220077223,118.09430632960046
2009-04-01,112.09302325581395,107.13178294573642,1735.0,140.37216828478964,125.49655172413793,122.55172413793105,19220.077220077223,118.09430632960046
2009-03-01,112.86821705426355,107.28682170542636,1735.0,140.37216828478964,125.74367816091954,122.24655172413793,19220.077220077223,118.09430632960046
2009-02-01,113.48837209302326,107.28682170542636,1735.0,140.37216828478964,126.05344827586207,121.95,19220.077220077223,118.09430632960046
2009-01-01,113.95348837209302,107.59689922480621,1735.0,140.37216828478964,126.28103448275863,121.34655172413794,19220.077220077223,118.09430632960046
2008-12-01,113.95348837209302,106.9767441860465,1754.0,141.9093851132686,125.76954022988505,120.82068965517242,19571.984435797665,120.25653690011427
2008-11-01,114.88372093023254,106.66666666666666,1754.0,141.9093851132686,125.71954022988507,122.08333333333334,19571.984435797665,120.25653690011427
2008-10-01,115.03875968992249,106.51162790697674,1754.0,141.9093851132686,125.6925287356322,124.46724137931035,19571.984435797665,120.25653690011427
2008-09-01,113.64341085271317,106.2015503875969,1754.0,141.9093851132686,125.09885057471264,125.73735632183907,19571.984435797665,120.25653690011427
2008-08-01,113.95348837209302,106.04651162790698,1754.0,141.9093851132686,124.37873563218392,125.91149425287357,19571.984435797665,120.25653690011427
2008-07-01,113.48837209302326,105.73643410852713,1754.0,141.9093851132686,123.75057471264367,126.41609195402299,19571.984435797665,120.25653690011427
2008-06-01,112.24806201550388,105.11627906976743,1754.0,141.9093851132686,122.63390804597702,125.75574712643679,19571.984435797665,120.25653690011427
2008-05-01,112.55813953488371,104.49612403100775,1754.0,141.9093851132686,121.98333333333333,124.50114942528737,19571.984435797665,120.25653690011427
2008-04-01,111.7829457364341,103.72093023255815,1754.0,141.9093851132686,121.47413793103449,123.46149425287356,19571.984435797665,120.25653690011427
2008-03-01,110.07751937984496,102.94573643410854,1754.0,141.9093851132686,120.51264367816093,122.71724137931034,19571.984435797665,120.25653690011427
2008-02-01,109.92248062015504,102.94573643410854,1754.0,141.9093851132686,120.38045977011494,121.66264367816093,19571.984435797665,120.25653690011427
2008-01-01,109.30232558139535,102.01550387596899,1754.0,141.9093851132686,120.02126436781609,121.31034482758622,19571.984435797665,120.25653690011427
2007-12-01,108.06201550387597,101.24031007751937,1547.0,125.16181229773463,118.92873563218392,120.71034482758621,19621.09375,120.55828024529649
2007-11-01,108.83720930232558,100.0,1547.0,125.16181229773463,118.71436781609195,120.79137931034482,19621.09375,120.55828024529649
2007-10-01,108.06201550387597,98.91472868217053,1547.0,125.16181229773463,118.46206896551723,120.07816091954024,19621.09375,120.55828024529649
2007-09-01,106.51162790697674,98.29457364341084,1547.0,125.16181229773463,117.9764367816092,119.82183908045978,19621.09375,120.55828024529649
2007-08-01,107.13178294573642,97.98449612403101,1547.0,125.16181229773463,117.40747126436781,119.49252873563219,19621.09375,120.55828024529649
2007-07-01,106.51162790697674,97.67441860465117,1547.0,125.16181229773463,116.97298850574713,119.71206896551725,19621.09375,120.55828024529649
2007-06-01,104.34108527131782,96.12403100775194,1547.0,125.16181229773463,116.60057471264368,119.74252873563219,19621.09375,120.55828024529649
2007-05-01,104.65116279069767,95.81395348837209,1547.0,125.16181229773463,116.22126436781609,119.51091954022989,19621.09375,120.55828024529649
2007-04-01,103.87596899224806,95.34883720930232,1547.0,125.16181229773463,115.68505747126437,118.78505747126437,19621.09375,120.55828024529649
2007-03-01,103.10077519379844,95.50387596899225,1547.0,125.16181229773463,115.44195402298851,118.0183908045977,19621.09375,120.55828024529649
2007-02-01,103.25581395348836,96.43410852713178,1547.0,125.16181229773463,115.1735632183908,116.95344827586207,19621.09375,120.55828024529649
2007-01-01,102.48062015503875,95.96899224806201,1547.0,125.16181229773463,114.4816091954023,116.33103448275862,19621.09375,120.55828024529649
2006-12-01,104.18604651162791,95.34883720930232,1447.0,117.07119741100325,113.44827586206897,115.97701149425288,18828.125,115.68602643486545
2006-11-01,103.87596899224806,95.03875968992247,1447.0,117.07119741100325,113.33333333333333,115.80459770114943,18828.125,115.68602643486545
2006-10-01,103.87596899224806,94.88372093023256,1447.0,117.07119741100325,113.50574712643679,115.97701149425288,18828.125,115.68602643486545
2006-09-01,103.4108527131783,94.72868217054264,1447.0,117.07119741100325,113.04597701149424,116.60919540229885,18828.125,115.68602643486545
2006-08-01,103.4108527131783,94.72868217054264,1447.0,117.07119741100325,112.64367816091954,117.18390804597702,18828.125,115.68602643486545
2006-07-01,103.4108527131783,94.88372093023256,1447.0,117.07119741100325,112.41379310344827,116.95402298850574,18828.125,115.68602643486545
2006-06-01,102.63565891472868,94.57364341085271,1447.0,117.07119741100325,112.12643678160919,116.60919540229885,18828.125,115.68602643486545
2006-05-01,103.25581395348836,94.41860465116278,1447.0,117.07119741100325,111.89655172413792,116.37931034482759,18828.125,115.68602643486545
2006-04-01,103.4108527131783,94.26356589147287,1447.0,117.07119741100325,111.60919540229884,115.80459770114943,18828.125,115.68602643486545
2006-03-01,102.94573643410854,93.95348837209302,1447.0,117.07119741100325,111.7816091954023,114.82758620689656,18828.125,115.68602643486545
2006-02-01,103.25581395348836,93.95348837209302,1447.0,117.07119741100325,111.72413793103449,114.19540229885057,18828.125,115.68602643486545
2006-01-01,103.10077519379844,94.57364341085271,1447.0,117.07119741100325,111.7816091954023,113.96551724137932,18828.125,115.68602643486545
2005-12-01,103.25581395348836,93.64341085271317,1392.0,112.62135922330097,111.03448275862068,113.10344827586208,18027.237354085602,110.76511639328615
2005-11-01,103.25581395348836,93.48837209302324,1392.0,112.62135922330097,110.80459770114943,113.5632183908046,18027.237354085602,110.76511639328615
2005-10-01,103.4108527131783,93.33333333333333,1392.0,112.62135922330097,110.63218390804597,114.48275862068965,18027.237354085602,110.76511639328615
2005-09-01,102.94573643410854,93.17829457364341,1392.0,112.62135922330097,110.22988505747126,114.2528735632184,18027.237354085602,110.76511639328615
2005-08-01,102.7906976744186,93.17829457364341,1392.0,112.62135922330097,109.9425287356322,112.87356321839081,18027.237354085602,110.76511639328615
2005-07-01,102.32558139534883,93.02325581395348,1392.0,112.62135922330097,109.9425287356322,112.29885057471265,18027.237354085602,110.76511639328615
2005-06-01,101.24031007751937,93.02325581395348,1392.0,112.62135922330097,109.71264367816093,111.7816091954023,18027.237354085602,110.76511639328615
2005-05-01,102.17054263565892,93.02325581395348,1392.0,112.62135922330097,109.82758620689656,111.72413793103449,18027.237354085602,110.76511639328615
2005-04-01,102.32558139534883,92.86821705426357,1392.0,112.62135922330097,109.59770114942528,111.83908045977012,18027.237354085602,110.76511639328615
2005-03-01,101.70542635658913,92.71317829457364,1392.0,112.62135922330097,108.9655172413793,111.09195402298852,18027.237354085602,110.76511639328615
2005-02-01,102.01550387596899,93.33333333333333,1392.0,112.62135922330097,108.79310344827587,110.22988505747126,18027.237354085602,110.76511639328615
2005-01-01,101.24031007751937,93.02325581395348,1392.0,112.62135922330097,108.9080459770115,109.59770114942528,18027.237354085602,110.76511639328615
2004-12-01,102.01550387596899,92.71317829457364,1331.0,107.68608414239482,108.56321839080461,109.36781609195403,17249.027237354087,105.98354434954405
2004-11-01,102.17054263565892,92.71317829457364,1331.0,107.68608414239482,108.39080459770115,109.77011494252874,17249.027237354087,105.98354434954405
2004-10-01,102.32558139534883,92.71317829457364,1331.0,107.68608414239482,108.27586206896552,109.71264367816093,17249.027237354087,105.98354434954405
2004-09-01,102.32558139534883,93.02325581395348,1331.0,107.68608414239482,107.58620689655172,109.13793103448276,17249.027237354087,105.98354434954405
2004-08-01,102.17054263565892,91.78294573643412,1331.0,107.68608414239482,107.64367816091955,108.9080459770115,17249.027237354087,105.98354434954405
2004-07-01,102.17054263565892,91.62790697674419,1331.0,107.68608414239482,107.58620689655172,108.85057471264368,17249.027237354087,105.98354434954405
2004-06-01,101.39534883720931,91.47286821705426,1331.0,107.68608414239482,107.35632183908046,109.02298850574712,17249.027237354087,105.98354434954405
2004-05-01,102.17054263565892,91.47286821705426,1331.0,107.68608414239482,107.183908045977,108.67816091954023,17249.027237354087,105.98354434954405
2004-04-01,102.01550387596899,91.31782945736434,1331.0,107.68608414239482,106.32183908045977,108.04597701149426,17249.027237354087,105.98354434954405
2004-03-01,101.24031007751937,91.31782945736434,1331.0,107.68608414239482,106.26436781609196,107.70114942528735,17249.027237354087,105.98354434954405
2004-02-01,102.01550387596899,91.78294573643412,1331.0,107.68608414239482,106.03448275862068,107.01149425287356,17249.027237354087,105.98354434954405
2004-01-01,100.93023255813952,91.47286821705426,1331.0,107.68608414239482,105.91954022988506,106.43678160919539,17249.027237354087,105.98354434954405
2003-12-01,100.62015503875969,90.69767441860465,1335.0,108.00970873786409,105.80459770114942,105.91954022988506,16856.03112840467,103.56885046745428
2003-11-01,100.46511627906976,90.3875968992248,1335.0,108.00970873786409,105.11494252873564,106.03448275862068,16856.03112840467,103.56885046745428
2003-10-01,100.31007751937985,90.23255813953489,1335.0,108.00970873786409,104.71264367816092,106.32183908045977,16856.03112840467,103.56885046745428
2003-09-01,100.46511627906976,90.23255813953489,1335.0,108.00970873786409,104.19540229885058,106.43678160919539,16856.03112840467,103.56885046745428
2003-08-01,100.31007751937985,90.07751937984496,1335.0,108.00970873786409,103.96551724137932,106.0919540229885,16856.03112840467,103.56885046745428
2003-07-01,100.15503875968992,90.07751937984496,1335.0,108.00970873786409,103.62068965517243,105.6896551724138,16856.03112840467,103.56885046745428
2003-06-01,99.53488372093024,89.92248062015504,1335.0,108.00970873786409,103.5632183908046,105.57471264367815,16856.03112840467,103.56885046745428
2003-05-01,99.84496124031008,90.23255813953489,1335.0,108.00970873786409,103.10344827586208,105.45977011494253,16856.03112840467,103.56885046745428
2003-04-01,100.46511627906976,90.07751937984496,1335.0,108.00970873786409,102.8735632183908,105.63218390804599,16856.03112840467,103.56885046745428
2003-03-01,100.31007751937985,89.45736434108527,1335.0,108.00970873786409,102.98850574712642,105.86206896551724,16856.03112840467,103.56885046745428
2003-02-01,100.0,90.07751937984496,1335.0,108.00970873786409,102.816091954023,105.22988505747126,16856.03112840467,103.56885046745428
2003-01-01,100.15503875968992,90.54263565891472,1335.0,108.00970873786409,102.35632183908045,104.42528735632183,16856.03112840467,103.56885046745428
2002-12-01,99.84496124031008,89.61240310077518,1320.0,106.79611650485437,102.18390804597702,103.96551724137932,16501.94552529183,101.39323518755161
2002-11-01,99.84496124031008,89.45736434108527,1320.0,106.79611650485437,101.95402298850576,104.19540229885058,16501.94552529183,101.39323518755161
2002-10-01,99.68992248062015,89.30232558139535,1320.0,106.79611650485437,101.7816091954023,104.19540229885058,16501.94552529183,101.39323518755161
2002-09-01,99.68992248062015,89.61240310077518,1320.0,106.79611650485437,101.66666666666667,104.02298850574712,16501.94552529183,101.39323518755161
2002-08-01,99.84496124031008,89.30232558139535,1320.0,106.79611650485437,101.49425287356321,103.85057471264368,16501.94552529183,101.39323518755161
2002-07-01,99.84496124031008,89.45736434108527,1320.0,106.79611650485437,101.49425287356321,103.50574712643677,16501.94552529183,101.39323518755161
2002-06-01,99.84496124031008,89.61240310077518,1320.0,106.79611650485437,101.37931034482759,103.39080459770115,16501.94552529183,101.39323518755161
2002-05-01,100.0,89.76744186046511,1320.0,106.79611650485437,101.37931034482759,103.33333333333334,16501.94552529183,101.39323518755161
2002-04-01,99.68992248062015,89.45736434108527,1320.0,106.79611650485437,101.55172413793103,103.33333333333334,16501.94552529183,101.39323518755161
2002-03-01,99.53488372093024,89.30232558139535,1320.0,106.79611650485437,101.49425287356321,102.75862068965517,16501.94552529183,101.39323518755161
2002-02-01,99.68992248062015,90.3875968992248,1320.0,106.79611650485437,101.37931034482759,102.18390804597702,16501.94552529183,101.39323518755161
2002-01-01,99.3798449612403,89.76744186046511,1320.0,106.79611650485437,101.26436781609195,101.7816091954023,16501.94552529183,101.39323518755161
2001-12-01,99.53488372093024,88.9922480620155,1352.0,109.38511326860842,100.6896551724138,101.55172413793103,16368.217054263565,100.57156465825197
2001-11-01,99.68992248062015,89.45736434108527,1352.0,109.38511326860842,100.6896551724138,101.95402298850576,16368.217054263565,100.57156465825197
2001-10-01,99.84496124031008,89.14728682170542,1352.0,109.38511326860842,100.74712643678161,102.12643678160919,16368.217054263565,100.57156465825197
2001-09-01,100.15503875968992,89.30232558139535,1352.0,109.38511326860842,100.34482758620689,102.4712643678161,16368.217054263565,100.57156465825197
2001-08-01,100.31007751937985,89.61240310077518,1352.0,109.38511326860842,100.22988505747126,102.01149425287356,16368.217054263565,100.57156465825197
2001-07-01,100.31007751937985,89.61240310077518,1352.0,109.38511326860842,100.0,102.01149425287356,16368.217054263565,100.57156465825197
2001-06-01,99.68992248062015,89.61240310077518,1352.0,109.38511326860842,99.65517241379311,102.29885057471265,16368.217054263565,100.57156465825197
2001-05-01,100.31007751937985,89.61240310077518,1352.0,109.38511326860842,99.36781609195403,102.12643678160919,16368.217054263565,100.57156465825197
2001-04-01,100.7751937984496,89.61240310077518,1352.0,109.38511326860842,99.08045977011494,101.66666666666667,16368.217054263565,100.57156465825197
2001-03-01,100.46511627906976,89.45736434108527,1352.0,109.38511326860842,98.9655172413793,101.26436781609195,16368.217054263565,100.57156465825197
2001-02-01,100.31007751937985,89.92248062015504,1352.0,109.38511326860842,98.73563218390805,101.0344827586207,16368.217054263565,100.57156465825197
2001-01-01,100.46511627906976,90.85271317829458,1352.0,109.38511326860842,98.50574712643679,100.63218390804597,16368.217054263565,100.57156465825197
2000-12-01,100.0,88.9922480620155,1236.0,100.0,97.98850574712644,100.0,16275.193798449613,100.0
2000-11-01,99.84496124031008,88.83720930232558,1236.0,100.0,97.41379310344827,100.05747126436782,16275.193798449613,100.0
2000-10-01,99.68992248062015,88.68217054263566,1236.0,100.0,97.47126436781609,100.0,16275.193798449613,100.0
2000-09-01,99.53488372093024,88.68217054263566,1236.0,100.0,97.35632183908046,99.82758620689654,16275.193798449613,100.0
2000-08-01,99.53488372093024,89.14728682170542,1236.0,100.0,97.24137931034483,99.31034482758622,16275.193798449613,100.0
2000-07-01,99.06976744186046,88.83720930232558,1236.0,100.0,96.95402298850574,99.31034482758622,16275.193798449613,100.0
2000-06-01,98.6046511627907,88.9922480620155,1236.0,100.0,96.49425287356323,99.08045977011494,16275.193798449613,100.0
2000-05-01,98.44961240310077,88.9922480620155,1236.0,100.0,96.4367816091954,98.5632183908046,16275.193798449613,100.0
2000-04-01,98.75968992248062,88.9922480620155,1236.0,100.0,96.0919540229885,98.44827586206897,16275.193798449613,100.0
2000-03-01,98.6046511627907,89.14728682170542,1236.0,100.0,96.03448275862068,98.39080459770115,16275.193798449613,100.0
2000-02-01,98.91472868217053,90.54263565891472,1236.0,100.0,95.86206896551725,97.58620689655173,16275.193798449613,100.0
2000-01-01,98.44961240310077,89.45736434108527,1236.0,100.0,95.74712643678161,97.01149425287358,16275.193798449613,100.0
